index,profile_class_3,profile_class_4,profile_class_5,profile_class_6
2023-01-03 12:30:00,4.077036267560488,4.914681187414599,23.41419617723328,20.853021076693892
2023-01-03 13:00:00,3.990777008835466,4.857334061159912,22.812804718744548,20.883358637242516
2023-01-03 13:30:00,3.9356005607540943,4.749668552380951,22.661423786644058,20.761715392777514
2023-01-03 14:00:00,3.883761836471979,4.668021485868394,22.3394313462886,20.57221455523707
2023-01-03 14:30:00,3.8550195946370787,4.619862349319362,21.866822941619144,20.439556299018854
2023-01-03 15:00:00,3.8064453700005147,4.558556763394466,21.494995369034783,20.38197411100838
2023-01-03 15:30:00,3.727221722967072,4.542336943679047,21.050630442574608,20.013704811229257
2023-01-03 16:00:00,3.619640496024042,4.483282534555915,20.501084047038585,19.382356884645816
2023-01-03 16:30:00,3.48532111124467,4.407193745589974,19.6008927401089,18.660989145415325
2023-01-03 17:00:00,3.2136278649612158,4.264603392756972,18.10637508557559,17.6262434386603
2023-01-03 17:30:00,2.7828341692094316,3.9689817704422867,16.501481763601838,16.28826423810551
2023-01-03 18:00:00,2.3916525793239836,3.6555604179894186,15.04892246007089,14.473302080402725
2023-01-03 18:30:00,2.0935611336775053,3.4189056095546313,14.027582370370364,13.451649915076795
2023-01-03 19:00:00,1.886574346848512,3.3764415166486876,13.339592143853695,13.225483301813329
2023-01-03 19:30:00,1.7986667917912362,3.3017115765962908,12.865173314696667,13.014279775486715
2023-01-03 20:00:00,1.7167170376586014,3.2105327285817022,12.509380854250782,12.645114233451475
2023-01-03 20:30:00,1.6414332982842759,3.1185934985462587,12.0001717511445,12.238910962808852
2023-01-03 21:00:00,1.5755858881697236,2.9600421423023575,11.457063805522164,11.775918773750448
2023-01-03 21:30:00,1.5109261760826018,2.7289569103303015,10.766351011409053,11.121927571788161
2023-01-03 22:00:00,1.411981425232444,2.5268256477012385,10.149029914799408,10.594555587733081
2023-01-03 22:30:00,1.327006014943237,2.347219258683927,9.576676477524527,10.223294252067605
2023-01-03 23:00:00,1.2793921328761495,2.3042312073765854,9.122462231939178,9.936127137442853
2023-01-03 23:30:00,1.2483012344018085,2.2561392722864335,8.619253768336156,9.731404649324501
2023-01-04 00:00:00,1.2229977534391538,2.3169280655468225,8.181165312256127,9.613502882118453
2023-01-04 00:30:00,1.1975650159397955,2.545215428175887,8.217258495977296,9.496907053392919
2023-01-04 01:00:00,1.2341148406277294,2.848861210005651,8.354559202938304,9.513733701946878
2023-01-04 01:30:00,1.269106492669646,2.8552438701597587,8.207812455242207,9.596697907998148
2023-01-04 02:00:00,1.2870695270354962,2.820565736717523,8.209573959983565,9.46979106470437
2023-01-04 02:30:00,1.291013736939436,2.866321147090256,8.059780883207477,9.389788103981097
2023-01-04 03:00:00,1.2912410726768375,2.881487532035752,8.103504931371038,9.31668985894077
2023-01-04 03:30:00,1.2903090220064724,2.78534732853547,7.9914060020547595,9.238007191570347
2023-01-04 04:00:00,1.2820251948939225,2.710490108324343,8.000486108234451,9.116698650793648
2023-01-04 04:30:00,1.2816031960702732,2.6425726126485842,7.965067660101709,9.224388641649972
2023-01-04 05:00:00,1.281544139169877,2.6004662523295834,8.16993568926902,9.267659512148763
2023-01-04 05:30:00,1.3305677909799662,2.642324032647043,8.534078843324602,9.394358257194225
2023-01-04 06:00:00,1.3864856079416448,2.6949389335901768,9.053984434109003,9.841129039667127
2023-01-04 06:30:00,1.4700259603431445,2.8792407959243844,10.035753571089536,10.437014896152466
2023-01-04 07:00:00,1.6070621261622238,3.1467949877228123,11.548250334504548,10.97179450124827
2023-01-04 07:30:00,1.8565689665382445,3.3694129894827167,12.96919877919043,12.559599759788354
2023-01-04 08:00:00,2.2157280473776138,3.6973835916371294,15.267065434114144,14.642966607499867
2023-01-04 08:30:00,2.7952649881132166,4.195635089505318,18.375126331381313,17.08579293527508
2023-01-04 09:00:00,3.3581337973750442,4.475727789777571,20.567113471007342,18.570914635506245
2023-01-04 09:30:00,3.715024397421276,4.645791703816714,22.178721871418297,19.887125691262135
2023-01-04 10:00:00,3.9537810380438687,4.687233998633587,22.86326390199826,20.490857613571684
2023-01-04 10:30:00,4.072084646992349,4.7870322788205675,23.35789954379206,20.702925212564846
2023-01-04 11:00:00,4.107508158226741,4.865233105963941,23.670496206061557,20.707452714881597
2023-01-04 11:30:00,4.145093771007345,4.866034055889453,23.704609475687068,20.722223010623107
2023-01-04 12:00:00,4.130638351836441,4.890046252930601,23.73611729795037,20.765879367843013
2023-01-04 12:30:00,4.077036267560488,4.914681187414599,23.41419617723328,20.853021076693892
2023-01-04 13:00:00,3.990777008835466,4.857334061159912,22.812804718744548,20.883358637242516
2023-01-04 13:30:00,3.9356005607540943,4.749668552380951,22.661423786644058,20.761715392777514
2023-01-04 14:00:00,3.883761836471979,4.668021485868394,22.3394313462886,20.57221455523707
2023-01-04 14:30:00,3.8550195946370787,4.619862349319362,21.866822941619144,20.439556299018854
2023-01-04 15:00:00,3.8064453700005147,4.558556763394466,21.494995369034783,20.38197411100838
2023-01-04 15:30:00,3.727221722967072,4.542336943679047,21.050630442574608,20.013704811229257
2023-01-04 16:00:00,3.619640496024042,4.483282534555915,20.501084047038585,19.382356884645816
2023-01-04 16:30:00,3.48532111124467,4.407193745589974,19.6008927401089,18.660989145415325
2023-01-04 17:00:00,3.2136278649612158,4.264603392756972,18.10637508557559,17.6262434386603
2023-01-04 17:30:00,2.7828341692094316,3.9689817704422867,16.501481763601838,16.28826423810551
2023-01-04 18:00:00,2.3916525793239836,3.6555604179894186,15.04892246007089,14.473302080402725
2023-01-04 18:30:00,2.0935611336775053,3.4189056095546313,14.027582370370364,13.451649915076795
2023-01-04 19:00:00,1.886574346848512,3.3764415166486876,13.339592143853695,13.225483301813329
2023-01-04 19:30:00,1.7986667917912362,3.3017115765962908,12.865173314696667,13.014279775486715
2023-01-04 20:00:00,1.7167170376586014,3.2105327285817022,12.509380854250782,12.645114233451475
2023-01-04 20:30:00,1.6414332982842759,3.1185934985462587,12.0001717511445,12.238910962808852
2023-01-04 21:00:00,1.5755858881697236,2.9600421423023575,11.457063805522164,11.775918773750448
2023-01-04 21:30:00,1.5109261760826018,2.7289569103303015,10.766351011409053,11.121927571788161
2023-01-04 22:00:00,1.411981425232444,2.5268256477012385,10.149029914799408,10.594555587733081
2023-01-04 22:30:00,1.327006014943237,2.347219258683927,9.576676477524527,10.223294252067605
2023-01-04 23:00:00,1.2793921328761495,2.3042312073765854,9.122462231939178,9.936127137442853
2023-01-04 23:30:00,1.2483012344018085,2.2561392722864335,8.619253768336156,9.731404649324501
2023-01-05 00:00:00,1.2229977534391538,2.3169280655468225,8.181165312256127,9.613502882118453
2023-01-05 00:30:00,1.1975650159397955,2.545215428175887,8.217258495977296,9.496907053392919
2023-01-05 01:00:00,1.2341148406277294,2.848861210005651,8.354559202938304,9.513733701946878
2023-01-05 01:30:00,1.269106492669646,2.8552438701597587,8.207812455242207,9.596697907998148
2023-01-05 02:00:00,1.2870695270354962,2.820565736717523,8.209573959983565,9.46979106470437
2023-01-05 02:30:00,1.291013736939436,2.866321147090256,8.059780883207477,9.389788103981097
2023-01-05 03:00:00,1.2912410726768375,2.881487532035752,8.103504931371038,9.31668985894077
2023-01-05 03:30:00,1.2903090220064724,2.78534732853547,7.9914060020547595,9.238007191570347
2023-01-05 04:00:00,1.2820251948939225,2.710490108324343,8.000486108234451,9.116698650793648
2023-01-05 04:30:00,1.2816031960702732,2.6425726126485842,7.965067660101709,9.224388641649972
2023-01-05 05:00:00,1.281544139169877,2.6004662523295834,8.16993568926902,9.267659512148763
2023-01-05 05:30:00,1.3305677909799662,2.642324032647043,8.534078843324602,9.394358257194225
2023-01-05 06:00:00,1.3864856079416448,2.6949389335901768,9.053984434109003,9.841129039667127
2023-01-05 06:30:00,1.4700259603431445,2.8792407959243844,10.035753571089536,10.437014896152466
2023-01-05 07:00:00,1.6070621261622238,3.1467949877228123,11.548250334504548,10.97179450124827
2023-01-05 07:30:00,1.8565689665382445,3.3694129894827167,12.96919877919043,12.559599759788354
2023-01-05 08:00:00,2.2157280473776138,3.6973835916371294,15.267065434114144,14.642966607499867
2023-01-05 08:30:00,2.7952649881132166,4.195635089505318,18.375126331381313,17.08579293527508
2023-01-05 09:00:00,3.3581337973750442,4.475727789777571,20.567113471007342,18.570914635506245
2023-01-05 09:30:00,3.715024397421276,4.645791703816714,22.178721871418297,19.887125691262135
2023-01-05 10:00:00,3.9537810380438687,4.687233998633587,22.86326390199826,20.490857613571684
2023-01-05 10:30:00,4.072084646992349,4.7870322788205675,23.35789954379206,20.702925212564846
2023-01-05 11:00:00,4.107508158226741,4.865233105963941,23.670496206061557,20.707452714881597
2023-01-05 11:30:00,4.145093771007345,4.866034055889453,23.704609475687068,20.722223010623107
2023-01-05 12:00:00,4.130638351836441,4.890046252930601,23.73611729795037,20.765879367843013
2023-01-05 12:30:00,4.077036267560488,4.914681187414599,23.41419617723328,20.853021076693892
2023-01-05 13:00:00,3.990777008835466,4.857334061159912,22.812804718744548,20.883358637242516
2023-01-05 13:30:00,3.9356005607540943,4.749668552380951,22.661423786644058,20.761715392777514
2023-01-05 14:00:00,3.883761836471979,4.668021485868394,22.3394313462886,20.57221455523707
2023-01-05 14:30:00,3.8550195946370787,4.619862349319362,21.866822941619144,20.439556299018854
2023-01-05 15:00:00,3.8064453700005147,4.558556763394466,21.494995369034783,20.38197411100838
2023-01-05 15:30:00,3.727221722967072,4.542336943679047,21.050630442574608,20.013704811229257
2023-01-05 16:00:00,3.619640496024042,4.483282534555915,20.501084047038585,19.382356884645816
2023-01-05 16:30:00,3.48532111124467,4.407193745589974,19.6008927401089,18.660989145415325
2023-01-05 17:00:00,3.2136278649612158,4.264603392756972,18.10637508557559,17.6262434386603
2023-01-05 17:30:00,2.7828341692094316,3.9689817704422867,16.501481763601838,16.28826423810551
2023-01-05 18:00:00,2.3916525793239836,3.6555604179894186,15.04892246007089,14.473302080402725
2023-01-05 18:30:00,2.0935611336775053,3.4189056095546313,14.027582370370364,13.451649915076795
2023-01-05 19:00:00,1.886574346848512,3.3764415166486876,13.339592143853695,13.225483301813329
2023-01-05 19:30:00,1.7986667917912362,3.3017115765962908,12.865173314696667,13.014279775486715
2023-01-05 20:00:00,1.7167170376586014,3.2105327285817022,12.509380854250782,12.645114233451475
2023-01-05 20:30:00,1.6414332982842759,3.1185934985462587,12.0001717511445,12.238910962808852
2023-01-05 21:00:00,1.5755858881697236,2.9600421423023575,11.457063805522164,11.775918773750448
2023-01-05 21:30:00,1.5109261760826018,2.7289569103303015,10.766351011409053,11.121927571788161
2023-01-05 22:00:00,1.411981425232444,2.5268256477012385,10.149029914799408,10.594555587733081
2023-01-05 22:30:00,1.327006014943237,2.347219258683927,9.576676477524527,10.223294252067605
2023-01-05 23:00:00,1.2793921328761495,2.3042312073765854,9.122462231939178,9.936127137442853
2023-01-05 23:30:00,1.2483012344018085,2.2561392722864335,8.619253768336156,9.731404649324501
2023-01-06 00:00:00,1.2229977534391538,2.3169280655468225,8.181165312256127,9.613502882118453
2023-01-06 00:30:00,1.1975650159397955,2.545215428175887,8.217258495977296,9.496907053392919
2023-01-06 01:00:00,1.2341148406277294,2.848861210005651,8.354559202938304,9.513733701946878
2023-01-06 01:30:00,1.269106492669646,2.8552438701597587,8.207812455242207,9.596697907998148
2023-01-06 02:00:00,1.2870695270354962,2.820565736717523,8.209573959983565,9.46979106470437
2023-01-06 02:30:00,1.291013736939436,2.866321147090256,8.059780883207477,9.389788103981097
2023-01-06 03:00:00,1.2912410726768375,2.881487532035752,8.103504931371038,9.31668985894077
2023-01-06 03:30:00,1.2903090220064724,2.78534732853547,7.9914060020547595,9.238007191570347
2023-01-06 04:00:00,1.2820251948939225,2.710490108324343,8.000486108234451,9.116698650793648
2023-01-06 04:30:00,1.2816031960702732,2.6425726126485842,7.965067660101709,9.224388641649972
2023-01-06 05:00:00,1.281544139169877,2.6004662523295834,8.16993568926902,9.267659512148763
2023-01-06 05:30:00,1.3305677909799662,2.642324032647043,8.534078843324602,9.394358257194225
2023-01-06 06:00:00,1.3864856079416448,2.6949389335901768,9.053984434109003,9.841129039667127
2023-01-06 06:30:00,1.4700259603431445,2.8792407959243844,10.035753571089536,10.437014896152466
2023-01-06 07:00:00,1.6070621261622238,3.1467949877228123,11.548250334504548,10.97179450124827
2023-01-06 07:30:00,1.8565689665382445,3.3694129894827167,12.96919877919043,12.559599759788354
2023-01-06 08:00:00,2.2157280473776138,3.6973835916371294,15.267065434114144,14.642966607499867
2023-01-06 08:30:00,2.7952649881132166,4.195635089505318,18.375126331381313,17.08579293527508
2023-01-06 09:00:00,3.3581337973750442,4.475727789777571,20.567113471007342,18.570914635506245
2023-01-06 09:30:00,3.715024397421276,4.645791703816714,22.178721871418297,19.887125691262135
2023-01-06 10:00:00,3.9537810380438687,4.687233998633587,22.86326390199826,20.490857613571684
2023-01-06 10:30:00,4.072084646992349,4.7870322788205675,23.35789954379206,20.702925212564846
2023-01-06 11:00:00,4.107508158226741,4.865233105963941,23.670496206061557,20.707452714881597
2023-01-06 11:30:00,4.145093771007345,4.866034055889453,23.704609475687068,20.722223010623107
2023-01-06 12:00:00,4.130638351836441,4.890046252930601,23.73611729795037,20.765879367843013
2023-01-06 12:30:00,4.077036267560488,4.914681187414599,23.41419617723328,20.853021076693892
2023-01-06 13:00:00,3.990777008835466,4.857334061159912,22.812804718744548,20.883358637242516
2023-01-06 13:30:00,3.9356005607540943,4.749668552380951,22.661423786644058,20.761715392777514
2023-01-06 14:00:00,3.883761836471979,4.668021485868394,22.3394313462886,20.57221455523707
2023-01-06 14:30:00,3.8550195946370787,4.619862349319362,21.866822941619144,20.439556299018854
2023-01-06 15:00:00,3.8064453700005147,4.558556763394466,21.494995369034783,20.38197411100838
2023-01-06 15:30:00,3.727221722967072,4.542336943679047,21.050630442574608,20.013704811229257
2023-01-06 16:00:00,3.619640496024042,4.483282534555915,20.501084047038585,19.382356884645816
2023-01-06 16:30:00,3.48532111124467,4.407193745589974,19.6008927401089,18.660989145415325
2023-01-06 17:00:00,3.2136278649612158,4.264603392756972,18.10637508557559,17.6262434386603
2023-01-06 17:30:00,2.7828341692094316,3.9689817704422867,16.501481763601838,16.28826423810551
2023-01-06 18:00:00,2.3916525793239836,3.6555604179894186,15.04892246007089,14.473302080402725
2023-01-06 18:30:00,2.0935611336775053,3.4189056095546313,14.027582370370364,13.451649915076795
2023-01-06 19:00:00,1.886574346848512,3.3764415166486876,13.339592143853695,13.225483301813329
2023-01-06 19:30:00,1.7986667917912362,3.3017115765962908,12.865173314696667,13.014279775486715
2023-01-06 20:00:00,1.7167170376586014,3.2105327285817022,12.509380854250782,12.645114233451475
2023-01-06 20:30:00,1.6414332982842759,3.1185934985462587,12.0001717511445,12.238910962808852
2023-01-06 21:00:00,1.5755858881697236,2.9600421423023575,11.457063805522164,11.775918773750448
2023-01-06 21:30:00,1.5109261760826018,2.7289569103303015,10.766351011409053,11.121927571788161
2023-01-06 22:00:00,1.411981425232444,2.5268256477012385,10.149029914799408,10.594555587733081
2023-01-06 22:30:00,1.327006014943237,2.347219258683927,9.576676477524527,10.223294252067605
2023-01-06 23:00:00,1.2793921328761495,2.3042312073765854,9.122462231939178,9.936127137442853
2023-01-06 23:30:00,1.2483012344018085,2.2561392722864335,8.619253768336156,9.731404649324501
2023-01-07 00:00:00,1.2120621438964474,2.3161889717183164,8.245829838158226,9.41027756367473
2023-01-07 00:30:00,1.1920825911103552,2.5943911362862186,8.24648601351348,9.487297815923405
2023-01-07 01:00:00,1.224007362557067,2.883777381229529,8.286203792781558,9.3094619234064
2023-01-07 01:30:00,1.2486394640846559,2.8794356971201815,8.034451333484503,9.296017203010836
2023-01-07 02:00:00,1.2628001179365078,2.8299852243827153,7.993346868745276,9.140170161419755
2023-01-07 02:30:00,1.2653453162257497,2.7593260968392546,7.822720786104813,8.991965962692111
2023-01-07 03:00:00,1.2641205903502137,2.7826403369652306,7.868069771157723,8.929545318493322
2023-01-07 03:30:00,1.2614913222751325,2.6850772189103047,7.691867935752079,8.853387091748553
2023-01-07 04:00:00,1.2530755661249682,2.594661281192996,7.7653360973670935,8.759929141175359
2023-01-07 04:30:00,1.2428639610884356,2.553934091982867,7.667120472775258,8.68696705878055
2023-01-07 05:00:00,1.2449433041428575,2.522138567685815,7.81280947856009,8.626324805782312
2023-01-07 05:30:00,1.2807489284643485,2.5576915315570674,8.010410480102042,8.635302630228017
2023-01-07 06:00:00,1.3057854837238598,2.607744466767447,8.266579196523056,8.823556530291008
